52	66
52	69
52	88
52	103
52	119
53	54
53	56
53	78
53	81
53	94
54	69
54	78
54	88
54	121
54	132
55	64
55	82
55	96
55	121
56	86
56	87
56	99
56	115
56	132
56	139
57	78
57	80
57	107
57	109
57	112
57	117
58	74
58	107
58	122
58	124
59	118
59	126
59	144
60	64
60	85
60	138
61	66
61	69
61	74
62	73
62	97
62	106
62	125
62	137
62	148
63	91
63	114
63	120
64	110
64	144
64	147
65	80
65	88
65	100
66	71
66	79
66	83
66	97
66	130
67	76
67	100
67	139
67	146
68	83
68	89
68	90
68	91
68	102
68	112
68	121
68	123
68	142
69	108
69	129
69	131
71	80
71	81
71	88
71	103
71	120
71	126
71	132
71	135
71	140
72	95
72	96
72	133
72	135
73	81
73	87
73	90
73	145
74	91
74	102
75	84
75	106
75	127
75	136
75	140
76	90
76	130
76	149
77	98
77	100
77	104
77	115
77	118
77	120
77	121
77	130
78	81
78	84
78	88
78	105
78	130
79	140
80	97
80	115
80	135
80	136
80	143
81	82
81	88
81	131
82	132
82	138
83	98
84	121
85	117
85	128
86	95
86	100
86	140
86	144
87	91
87	98
87	143
88	107
88	109
88	124
89	120
89	138
90	101
90	118
91	107
91	137
91	143
91	148
92	126
92	140
93	95
93	134
93	137
94	97
94	107
94	137
94	140
94	144
95	118
95	139
95	143
96	100
96	145
97	107
97	116
97	131
97	135
98	117
98	118
98	140
98	145
100	111
100	120
101	132
101	140
102	109
103	118
103	130
103	131
103	133
104	117
104	124
105	112
105	117
107	137
107	141
108	119
110	116
111	120
111	143
112	113
112	121
113	125
113	146
114	122
114	142
116	123
116	133
116	141
116	149
118	138
119	123
120	147
121	127
121	134
122	137
123	127
123	129
123	131
123	137
123	140
123	143
125	138
125	146
126	134
128	135
130	132
130	140
130	146
131	137
132	134
134	148
136	144
137	138
143	147
148	149
